ai,std_ai,t_value,p_values,significance
16.398860436339614,0.29867458436355393,54.9054432310803,0.0,1
16.398860436339614,0.29867458436355393,54.9054432310803,0.0,1
16.398860436339614,0.29867458436355393,54.9054432310803,0.0,1
18.008228611272436,0.2842615245468814,63.35091827843362,0.0,1
18.008228611272436,0.2842615245468814,63.35091827843362,0.0,1
18.008228611272436,0.2842615245468814,63.35091827843362,0.0,1
19.94302087578818,0.3561491528311544,55.99626088467183,0.0,1
19.94302087578818,0.3561491528311544,55.99626088467183,0.0,1
19.94302087578818,0.3561491528311544,55.99626088467183,0.0,1
20.79765084649443,0.32160780083674,64.66774373129117,0.0,1
20.79765084649443,0.32160780083674,64.66774373129117,0.0,1
20.79765084649443,0.32160780083674,64.66774373129117,0.0,1
23.084185448268606,0.36525639750959765,63.19994832578404,0.0,1
23.084185448268606,0.36525639750959765,63.19994832578404,0.0,1
23.084185448268606,0.36525639750959765,63.19994832578404,0.0,1
24.533079937181405,0.32658689414592307,75.11960944219557,0.0,1
24.533079937181405,0.32658689414592307,75.11960944219557,0.0,1
24.533079937181405,0.32658689414592307,75.11960944219557,0.0,1
26.673370449495337,0.3410046244492636,78.21996693614909,0.0,1
26.673370449495337,0.3410046244492636,78.21996693614909,0.0,1
26.673370449495337,0.3410046244492636,78.21996693614909,0.0,1
28.5784407846256,0.3405133301927761,83.92752427179981,0.0,1
28.5784407846256,0.3405133301927761,83.92752427179981,0.0,1
28.5784407846256,0.3405133301927761,83.92752427179981,0.0,1
30.86492530831616,0.3285002844634538,93.95707330582215,0.0,1
30.86492530831616,0.3285002844634538,93.95707330582215,0.0,1
30.86492530831616,0.3285002844634538,93.95707330582215,0.0,1
33.13313241011929,0.37620099516557615,88.0729525862538,0.0,1
33.13313241011929,0.37620099516557615,88.0729525862538,0.0,1
33.13313241011929,0.37620099516557615,88.0729525862538,0.0,1
35.52490368625737,0.43056942769634804,82.50679542280628,0.0,1
35.52490368625737,0.43056942769634804,82.50679542280628,0.0,1
35.52490368625737,0.43056942769634804,82.50679542280628,0.0,1
37.59814062511912,0.40194768977933254,93.539884868502,0.0,1
37.59814062511912,0.40194768977933254,93.539884868502,0.0,1
37.59814062511912,0.40194768977933254,93.539884868502,0.0,1
40.61978433373734,0.4493853666118453,90.38964628508366,0.0,1
40.61978433373734,0.4493853666118453,90.38964628508366,0.0,1
40.61978433373734,0.4493853666118453,90.38964628508366,0.0,1
42.122843425634315,0.46770991048010757,90.06190051092763,0.0,1
42.122843425634315,0.46770991048010757,90.06190051092763,0.0,1
42.122843425634315,0.46770991048010757,90.06190051092763,0.0,1
45.70138344249751,0.4719461244395002,96.83601808739097,0.0,1
45.70138344249751,0.4719461244395002,96.83601808739097,0.0,1
45.70138344249751,0.4719461244395002,96.83601808739097,0.0,1
47.64533896529595,0.46693981239534893,102.03743116458779,0.0,1
47.64533896529595,0.46693981239534893,102.03743116458779,0.0,1
47.64533896529595,0.46693981239534893,102.03743116458779,0.0,1
50.045261336682096,0.4293465562822573,116.56145974484484,0.0,1
50.045261336682096,0.4293465562822573,116.56145974484484,0.0,1
50.045261336682096,0.4293465562822573,116.56145974484484,0.0,1
52.76986522318205,0.504441442766704,104.61048746065707,0.0,1
52.76986522318205,0.504441442766704,104.61048746065707,0.0,1
52.76986522318205,0.504441442766704,104.61048746065707,0.0,1
1.6408959065303985,0.27330297973101836,6.003944443435448,2.324856529511976e-09,1
1.6408959065303985,0.27330297973101836,6.003944443435448,2.324856529511976e-09,1
1.6408959065303985,0.27330297973101836,6.003944443435448,2.324856529511976e-09,1
2.489904389141974,0.2807250875496544,8.86954711057508,0.0,1
2.489904389141974,0.2807250875496544,8.86954711057508,0.0,1
2.489904389141974,0.2807250875496544,8.86954711057508,0.0,1
3.352490468366285,0.2725235576492618,12.301653836036241,0.0,1
3.352490468366285,0.2725235576492618,12.301653836036241,0.0,1
3.352490468366285,0.2725235576492618,12.301653836036241,0.0,1
3.919437402744735,0.2827022862563096,13.864187144178986,0.0,1
3.919437402744735,0.2827022862563096,13.864187144178986,0.0,1
3.919437402744735,0.2827022862563096,13.864187144178986,0.0,1
5.314529353347024,0.2812410596875617,18.896705051712857,0.0,1
5.314529353347024,0.2812410596875617,18.896705051712857,0.0,1
5.314529353347024,0.2812410596875617,18.896705051712857,0.0,1
5.862297274294112,0.2757280677435259,21.261155319693632,0.0,1
5.862297274294112,0.2757280677435259,21.261155319693632,0.0,1
5.862297274294112,0.2757280677435259,21.261155319693632,0.0,1
7.933409181351493,0.2861421506746928,27.725412570798664,0.0,1
7.933409181351493,0.2861421506746928,27.725412570798664,0.0,1
7.933409181351493,0.2861421506746928,27.725412570798664,0.0,1
8.848836321092726,0.29500536707286396,29.995509603413876,0.0,1
8.848836321092726,0.29500536707286396,29.995509603413876,0.0,1
8.848836321092726,0.29500536707286396,29.995509603413876,0.0,1
10.257952578755466,0.2902753571776811,35.33869591443289,0.0,1
10.257952578755466,0.2902753571776811,35.33869591443289,0.0,1
10.257952578755466,0.2902753571776811,35.33869591443289,0.0,1
11.75685292760813,0.29473199452787857,39.88997850891975,0.0,1
11.75685292760813,0.29473199452787857,39.88997850891975,0.0,1
11.75685292760813,0.29473199452787857,39.88997850891975,0.0,1
13.74887324203314,0.3056189618766423,44.98697710904021,0.0,1
13.74887324203314,0.3056189618766423,44.98697710904021,0.0,1
13.74887324203314,0.3056189618766423,44.98697710904021,0.0,1
15.059153369123006,0.29596335616062247,50.88181714276224,0.0,1
15.059153369123006,0.29596335616062247,50.88181714276224,0.0,1
15.059153369123006,0.29596335616062247,50.88181714276224,0.0,1
16.2872008000451,0.2791196581182045,58.3520376524237,0.0,1
16.2872008000451,0.2791196581182045,58.3520376524237,0.0,1
16.2872008000451,0.2791196581182045,58.3520376524237,0.0,1
17.827178188793287,0.2915822696997685,61.139445162935566,0.0,1
17.827178188793287,0.2915822696997685,61.139445162935566,0.0,1
17.827178188793287,0.2915822696997685,61.139445162935566,0.0,1
19.440632781899275,0.3431156118191976,56.65913211825343,0.0,1
19.440632781899275,0.3431156118191976,56.65913211825343,0.0,1
19.440632781899275,0.3431156118191976,56.65913211825343,0.0,1
21.75872546740475,0.3114493724116054,69.86280081068472,0.0,1
21.75872546740475,0.3114493724116054,69.86280081068472,0.0,1
21.75872546740475,0.3114493724116054,69.86280081068472,0.0,1
23.428153875297596,0.33837144873887226,69.23797490188822,0.0,1
23.428153875297596,0.33837144873887226,69.23797490188822,0.0,1
23.428153875297596,0.33837144873887226,69.23797490188822,0.0,1
24.801155291833325,0.3369588778352364,73.60291395545424,0.0,1
24.801155291833325,0.3369588778352364,73.60291395545424,0.0,1
24.801155291833325,0.3369588778352364,73.60291395545424,0.0,1
26.636767671686293,0.3302556044041818,80.6550057484778,0.0,1
26.636767671686293,0.3302556044041818,80.6550057484778,0.0,1
26.636767671686293,0.3302556044041818,80.6550057484778,0.0,1
28.526920621181777,0.3558092994771884,80.17474715556357,0.0,1
28.526920621181777,0.3558092994771884,80.17474715556357,0.0,1
28.526920621181777,0.3558092994771884,80.17474715556357,0.0,1
31.189414895241697,0.3889100079838992,80.196997390031,0.0,1
31.189414895241697,0.3889100079838992,80.196997390031,0.0,1
31.189414895241697,0.3889100079838992,80.196997390031,0.0,1
33.01517644908196,0.4277253911974175,77.18778713757432,0.0,1
33.01517644908196,0.4277253911974175,77.18778713757432,0.0,1
33.01517644908196,0.4277253911974175,77.18778713757432,0.0,1
35.63930417653719,0.44789352277028704,79.57093006414308,0.0,1
35.63930417653719,0.44789352277028704,79.57093006414308,0.0,1
35.63930417653719,0.44789352277028704,79.57093006414308,0.0,1
37.185661117444866,0.4003534989255102,92.88206851506406,0.0,1
37.185661117444866,0.4003534989255102,92.88206851506406,0.0,1
37.185661117444866,0.4003534989255102,92.88206851506406,0.0,1
40.480150102324615,0.4521412657534366,89.52987300300832,0.0,1
40.480150102324615,0.4521412657534366,89.52987300300832,0.0,1
40.480150102324615,0.4521412657534366,89.52987300300832,0.0,1
42.60367387347547,0.41853221400950774,101.7930578517133,0.0,1
42.60367387347547,0.41853221400950774,101.7930578517133,0.0,1
42.60367387347547,0.41853221400950774,101.7930578517133,0.0,1
45.52206645969399,0.4687927534010506,97.10488511060669,0.0,1
45.52206645969399,0.4687927534010506,97.10488511060669,0.0,1
45.52206645969399,0.4687927534010506,97.10488511060669,0.0,1
47.581112093033674,0.4436477963065263,107.24974290227019,0.0,1
47.581112093033674,0.4436477963065263,107.24974290227019,0.0,1
